,all_accuracy,exactly_half_BA_accuracy,global_step,loss,most_BA_accuracy,most_not_BA_accuracy,not_only_accuracy,only_accuracy,total_accuracy
0,0.6226666569709778,0.8386666774749756,1,0.680105447769165,0.5306666493415833,0.5680000185966492,0.09733333438634872,0.871999979019165,0.5882222056388855
1,0.6226666569709778,0.8386666774749756,51,0.6732860207557678,0.5293333530426025,0.5680000185966492,0.36133334040641785,0.8773333430290222,0.632888913154602
2,0.6919999718666077,0.8386666774749756,101,0.6645656228065491,0.5506666898727417,0.5680000185966492,0.671999990940094,0.9133333563804626,0.7057777643203735
3,0.6959999799728394,0.8386666774749756,151,0.6559832096099854,0.5720000267028809,0.5680000185966492,0.9066666960716248,0.9253333210945129,0.7511110901832581
4,0.718666672706604,0.8386666774749756,201,0.6478354930877686,0.581333339214325,0.5680000185966492,0.937333345413208,0.9293333292007446,0.7622222304344177
5,0.8399999737739563,0.8386666774749756,251,0.6335228681564331,0.5973333120346069,0.5680000185966492,0.9440000057220459,0.9146666526794434,0.7837777733802795
6,0.8706666827201843,0.8386666774749756,301,0.6213858127593994,0.5933333039283752,0.5680000185966492,0.9453333616256714,0.909333348274231,0.7875555753707886
7,0.8880000114440918,0.8386666774749756,351,0.6079075336456299,0.6000000238418579,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.7913333177566528
8,0.8986666798591614,0.8386666774749756,401,0.5926642417907715,0.5960000157356262,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.7924444675445557
9,0.9026666879653931,0.8386666774749756,451,0.5802749395370483,0.5946666598320007,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.792888879776001
10,0.9066666960716248,0.8386666774749756,501,0.567121684551239,0.5960000157356262,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.7937777638435364
11,0.9066666960716248,0.8386666774749756,551,0.5504672527313232,0.5773333311080933,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.7906666398048401
12,0.9066666960716248,0.8386666774749756,601,0.5406728982925415,0.5986666679382324,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.7942222356796265
13,0.9066666960716248,0.8386666774749756,651,0.5345638990402222,0.6493333578109741,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.8026666641235352
14,0.9066666960716248,0.8386666774749756,701,0.518378734588623,0.6186666488647461,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.7975555658340454
15,0.9066666960716248,0.8386666774749756,751,0.5093678832054138,0.6173333525657654,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.7973333597183228
16,0.9066666960716248,0.8386666774749756,801,0.4987329840660095,0.5693333148956299,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.7893333435058594
17,0.9066666960716248,0.8386666774749756,851,0.4931911826133728,0.5693333148956299,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.7893333435058594
18,0.9066666960716248,0.8386666774749756,901,0.48637673258781433,0.5960000157356262,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.7937777638435364
19,0.9066666960716248,0.8386666774749756,951,0.4815270006656647,0.6639999747276306,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.8051111102104187
20,0.9066666960716248,0.8386666774749756,1001,0.47543177008628845,0.7066666483879089,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.8122222423553467
21,0.9066666960716248,0.8386666774749756,1051,0.4652552008628845,0.6639999747276306,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.8051111102104187
22,0.9066666960716248,0.8386666774749756,1101,0.4597277045249939,0.6520000100135803,0.5680000185966492,0.9453333616256714,0.9079999923706055,0.8031111359596252
